date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
4/12/18 2:29,PAYMENT RECEIVED,7.77E-06,0,430914b64609223adb981977eac1fb7c50666c888a28667fd8693830c4fc9b3b,40870.32536
19/12/18 12:26,PAYMENT RECEIVED,2000,0,c952cff3f4dce3bb583c08c9cea7cdd47bbd98af3c271df49bffcee7753d552d,43454.9379
19/12/18 12:26,PAYMENT RECEIVED,2000,0,5ce04fe6a0a24d6857b81edd73f3235c5de82aeb20ffe05b53b575614da7ec21,45454.9379
19/12/18 12:26,PAYMENT RECEIVED,2000,0,ae3435df440b3febb1bf6539256680a08b4b7168dcee3f9e1f147cd45d45df44,47454.9379
19/12/18 12:26,PAYMENT RECEIVED,228.2279146,0,2fb25539774d52a346751265f7449d8aecf2f1c92ce22783333743083603d7fd,47683.16582
23/12/18 18:35,PAYMENT RECEIVED,2000,0,14e2c9952006b56e44f341b7398ce508825e1596c92337284a8ae338dbef1fc6,49683.16582
23/12/18 18:35,PAYMENT RECEIVED,2000,0,f465c083db7c114124c5525edb079f23db2e319a4a4bd1e78e5fac1523fd0e3d,51683.16582
23/12/18 18:35,PAYMENT RECEIVED,824.4777456,0,fcabb428281ce99e1693e8fd286a0b87c4a93148e688780e438d360487cb6c5a,52507.64356
23/12/18 18:35,PAYMENT RECEIVED,2000,0,5cdbc284dfa25fb872c095456d4774fc3fcde015b5b72e821917d90e33fc7b52,54507.64356
11/12/18 3:17,PAYMENT SENT,0,-8327.459208,235493bbeffaa3233057ede36335730dacb32a39ac3e00a3f0ccef15bf7275b0,41454.9379
11/12/18 2:21,PAYMENT SENT,0,-3791.649066,6022fc9cae233494542a4766c5f2f0a3eaa1d6b4fe0e2dda5134ad760d65660c,49782.39711
9/12/18 4:53,PAYMENT RECEIVED,8.88E-06,0,2358113d0ed033d5a798308a603cac6a9337e79b1b0e164b34539ffe944647ef,53574.04618
6/12/18 6:40,PAYMENT RECEIVED,404.6088309,0,ee90583915fed32b063b67001a7b3129111198d12bc7d72e5a0f25c5c135bc2a,41274.9342
6/12/18 6:40,PAYMENT RECEIVED,2000,0,d4b33e2558ec43437df3c6a952d8ab03b9f9f0decbddf124d06a6d68bfac317d,43274.9342
6/12/18 6:40,PAYMENT RECEIVED,2000,0,a98004c2a1ce6e03780225c03267175822874f6a05291d6210e90479c774c3eb,45274.9342
6/12/18 6:40,PAYMENT RECEIVED,2000,0,b2e870a31ea39bab29c262f88f213566e277352376ae9624e10a8f08022e3324,47274.9342
8/12/18 6:36,PAYMENT RECEIVED,299.1119714,0,5569df699661cf427d48f33e6d4e19234ad0b20f678f8a1b5c3a20504d9d0f55,47574.04617
8/12/18 6:36,PAYMENT RECEIVED,2000,0,23b16ecfe1989fb1ff52e110f62f8eb0a70bb4f489aa07d1ba49a8bea6c90420,49574.04617
8/12/18 6:36,PAYMENT RECEIVED,2000,0,6d2df0394fee1d45df6620610ec98cf1094a4e5d6539cca26269878b52851106,51574.04617
8/12/18 6:36,PAYMENT RECEIVED,2000,0,a0f17caf55b944e319f48fe3bcd4f7fe220e2b16fc8215fdf29ac2b0539e5378,53574.04617
31/12/18 10:56,PAYMENT RECEIVED,2.02E-05,0,de5ae260641732c3a947b5ce35caa6fbb1fd9bda57c19197adcf6114b913c7ab,54507.64358
29/11/18 20:38,PAYMENT RECEIVED,2000,0,c19a68bc4b5a70caa7f1c18f2682fa5e5e17ce8b1d3edf462144d6d6c906390f,40870.32536
17/11/18 10:38,PAYMENT RECEIVED,7.77E-06,0,1f7eee2a828aa58e45d24ed9364e530629534de48ebfea6719feb2e73945fd9c,141096.4039
16/11/18 21:07,PAYMENT RECEIVED,8.00E-06,0,1038726e454fe8b6f26d300f4fa722b25523a97cc46d3daf7799d5ce65b113d0,141096.4039
16/11/18 9:48,PAYMENT RECEIVED,1.00E-05,0,d14249321f8cc061ce2fa3a57f8c01184217809002aa4ea34993e50c651c7a47,141096.4039
15/11/18 17:56,PAYMENT RECEIVED,2000,0,ce73c4d01f14abf0599a233d389042caeae8a1039dbfff92d4543076bdafb363,141096.4039
15/11/18 17:56,PAYMENT RECEIVED,2000,0,20509d72209f631a56a7fb3def6d408ebd217acf265d34c928a9a21632475feb,139096.4039
15/11/18 17:56,PAYMENT RECEIVED,2000,0,c52fbcdf7d701f2edcd51103c09c4ce5cc08d1111930fef302267619cdb39749,137096.4039
15/11/18 17:56,PAYMENT RECEIVED,199.7010731,0,68e8422de2f14d9425a67a401cc2cb5d03307b85032e72404ed5ba44e48d0c85,135096.4039
15/11/18 17:56,PAYMENT RECEIVED,2000,0,45b262531c7012bb4f11e6303312ed4d36c261e22c5c139e2cd4dfab4532165c,134896.7028
15/11/18 17:11,PAYMENT SENT,0,-196.2408985,531e345ed8bc871ee8c230248fbebb45a2c757bf4642b8254d7126f8df8b8a71,132896.7028
15/11/18 17:11,PAYMENT SENT,0,-2000.000128,19d9dc3c9b7d749723f630521e7ae17bb720f81a8d63c73799d2ec3c8dda6a40,133092.9437
18/11/18 11:06,PAYMENT RECEIVED,7.77E-06,0,fcf9c66c906e870a2e2069e6a785e663f429ce1e7528f5fad0e6a4291d9445f1,141096.4039
20/11/18 10:14,PAYMENT SENT,0,-109234.33,1ee11c8a24c9244f14c4d5a9c3670c13664f4ae8f7738c31b4f21221a5bdfbd1,31862.07393
20/11/18 19:29,PAYMENT RECEIVED,2000,0,663ea0180a94b8be1dd35a3c9a09ea7a7aceeccb2eb438f2f6d22e2505b70077,33862.07393
29/11/18 20:38,PAYMENT RECEIVED,2000,0,7b8d6cb83befc0e17187384e87a13266f6b6f7272a21f15833d377439bc26b73,38870.32536
29/11/18 20:38,PAYMENT RECEIVED,2000,0,fabea885fdda010190e2710e777f54952aa326aeb14830077d8237abef0aec7b,36870.32536
29/11/18 20:38,PAYMENT RECEIVED,430.3451706,0,c939783bb5508083e5b18733b7ae1c5ab28b0376c4d054fc9614ea62b144c9ce,34870.32536
21/11/18 10:53,PAYMENT SENT,0,-11543.26455,9e82f00c4ebd163d3e2d470d1d867e73401a81796c0d43712f870355bd71034c,34439.98019
21/11/18 9:46,PAYMENT RECEIVED,0.06,0,07151321ac9a17db56192ce84b9f74a91fdd7178e29310772a3468c950688ef0,45983.24474
21/11/18 7:39,PAYMENT RECEIVED,7724.897408,0,c70adf71eb16b52302de5c128c4ddfbc2e747ad8003123c42c6b0b1181a5eb8e,45983.18474
20/11/18 20:35,PAYMENT RECEIVED,0.0002163,0,f9e33243a0973639839efb4575013cbda09a2c7112ab886b198da06b7681eade,38258.28733
20/11/18 19:29,PAYMENT RECEIVED,396.2131811,0,aede2d1c85432b3e00af20ab438492a055030fe18a90db6b8087bdb5a114dbdf,38258.28711
20/11/18 19:29,PAYMENT RECEIVED,2000,0,3d4000cf0fbcd23de1daf34af22d113cfccfa6b5fa6a082f7239295f37d9b06f,37862.07393
20/11/18 19:29,PAYMENT RECEIVED,2000,0,c17ce1adefe9c911ec3050c03ceda816b61449c3594453255693ade9a5f05aca,35862.07393
15/11/18 17:11,PAYMENT SENT,0,-2465.845747,0d864a343f96d2ec70946da18552fe7ca123fce6229dae0fcab8d81eb9dc1c21,135092.9439
15/11/18 15:53,PAYMENT RECEIVED,3.64E-05,0,957bdd1d0030a494dca35232b45b87e888514a4253dcbf34aba3219acd905b42,137558.7896
15/11/18 8:47,PAYMENT RECEIVED,832.3249521,0,5b32b3223ffeab58f39ebe7c5ed50154da7007baf9191dfb7404f35bff409c71,118728.7417
15/11/18 8:47,PAYMENT RECEIVED,2000,0,768c26771e347cf845e41a6da2f763d837e36504ae685381b1e05c9e465b7b1c,117896.4168
15/11/18 6:47,PAYMENT RECEIVED,109234.33,0,b0a67b6a06f146b6cbcd39c75742bf15799c50d010eef96b68d136fd48573cd6,115896.4168
15/11/18 6:47,PAYMENT SENT,0,-50898.2872,00a829efcd22ac28105c332b7d3d1205614ebb1b229be4474d79205c818a7de0,6662.086773
14/11/18 23:29,PAYMENT RECEIVED,3.17E-05,0,06da900cb0e216715325f40d3d1e85d7b4fede22fa0340213b6782feb741fdb6,57560.37397
14/11/18 12:21,PAYMENT SENT,0,-118.7815745,9eb2038670e4675082f08f75f9edffbd34d7639efca64003d49f0dd9c14bb3e0,57560.37394
13/11/18 7:39,PAYMENT RECEIVED,1.00E-05,0,1ec2ed2e7013207f9ab1e40669fc1f81c87c8e86efb131423cc499a490852c84,57679.15551
10/11/18 9:51,PAYMENT RECEIVED,6.66E-06,0,f79b3cbc7da32a2f6f6c743b5d9729e8f06132b418e5847cb6ba5bd2d341c15c,57679.1555
7/11/18 12:03,PAYMENT RECEIVED,3.93E-05,0,48f26026f5fd797ae1c2dba3be0ff8c6ac98f476b76afdb03e02173cca8c81cd,57679.1555
7/11/18 11:43,PAYMENT RECEIVED,6.07E-05,0,7b1708f9648e1ca861e904a954c78bba7f11144e7e005295f411df5709174ac3,57679.15546
15/11/18 10:13,PAYMENT RECEIVED,2000,0,b9a5d8c4c90ae25a85e62ceffc1e39421766bd6f380371fd20ea14355b9dd1e1,120728.7417
15/11/18 10:13,PAYMENT RECEIVED,2000,0,211c4eafdee123365d087e8ed5ac1f3df8ff108b9bff90684be3bfacb0366e54,122728.7417
15/11/18 10:13,PAYMENT RECEIVED,2000,0,6fb69a49bacbe38d42b2c0f3c1a7455700aa76d38e622447508913c4e2e8e48e,124728.7417
15/11/18 14:59,PAYMENT SENT,0,-2000,5d40cdf6b7031514ce571ede022fb64e010c3c71b61f665836aff488c7e90e4a,137558.7896
15/11/18 14:30,PAYMENT RECEIVED,2000,0,573dd03a66066b61892d5b72857699c8253a71475147b169b47d4e34fca664c6,139558.7896
15/11/18 14:30,PAYMENT RECEIVED,2000,0,68568078edcb8a6e07665b0cfb0bab25b39a810bcfc0c0605a197767137a6bd5,137558.7896
15/11/18 14:30,PAYMENT RECEIVED,2000,0,9e7cf6f7324e40330509392809c8ec042d6b09c57b19584c17f34d3cdd453c68,135558.7896
15/11/18 14:30,PAYMENT RECEIVED,327.4591719,0,da25e16db6c893965a719f1b2454ed75ca722d4a394cd3646c8c210027e07997,133558.7896
15/11/18 10:41,PAYMENT RECEIVED,2000,0,4a4f52416b6a465cfe47ed788b0336b9c62aec181033f77617a39f66e514e860,133231.3304
15/11/18 10:41,PAYMENT RECEIVED,2000,0,7066acd607c3edf4a2c9e3ed8d17f59bb1074acd86538fb4eedbdf285b5c0f47,131231.3304
15/11/18 10:41,PAYMENT RECEIVED,2000,0,fdfd855358355400a20281ae57ccf2d25062a7db115289e736997ed39e4c23eb,129231.3304
15/11/18 10:41,PAYMENT RECEIVED,1791.649066,0,c49064f720e70ded559a30f2e17572acb78896c9dac9c79b42be4d19b4eafc43,127231.3304
15/11/18 10:13,PAYMENT RECEIVED,710.9395987,0,e9e4279cfa76941fb2a140bbd8ad9fa71359e7c46614c2ed29fc3a6c13f5f5c0,125439.6813
6/11/18 16:44,PAYMENT RECEIVED,0.001,0,4af9dac139043fe11cc91380f0e4ca5047c7d606ac141f86196d37f6a30bf6e4,57679.1554
18/10/18 12:59,PAYMENT RECEIVED,0.1,0,0a2cc22270a8be1ada529c4d1a4954c2975e2a032427d35ddcfa4067a6d6aebb,0.1
20/10/18 6:47,PAYMENT RECEIVED,2000,0,634700f906559b9167d91e0ff1f47d0982606235e2e7eb4b033b0d36193cd2c2,12129.06877
20/10/18 8:42,PAYMENT RECEIVED,38888,0,0d8a2b3e0214741030179f3cc2ea929edc18612a964d696b900330cbfc7d6ae7,51017.06877
20/10/18 11:17,PAYMENT RECEIVED,2000,0,f176075b46e1381101eb92fd1ff1160d849e7d8ba853408896309902660e9d0b,53017.06877
20/10/18 19:01,PAYMENT RECEIVED,7.71E-05,0,ce1d1012e94be8cf7820271f679571c6b6722435db4ab74d9c0c3537922cb5bd,53017.06885
20/10/18 19:20,PAYMENT RECEIVED,465.8456184,0,3a23cfe93fa2a8709c95c5a7e105eb174633d8b27a523254f3aef7b745bafdd9,53482.91447
20/10/18 19:20,PAYMENT RECEIVED,2000,0,a8779d91680c3803bc3a107c8f9575afd10cb4b818443709c39d406405d86f6c,55482.91447
20/10/18 19:20,PAYMENT RECEIVED,5.10E-05,0,cf64c20b06e498d0f3d0d4f40469dfdd8b38c96aaeb0d871a98f3698fe391ef1,55482.91452
20/10/18 21:15,PAYMENT RECEIVED,5.55E-06,0,117bcfb56b1811e452e0ee0b044f0312e786ae3548ef89524109f5c4f115689c,55482.91453
23/10/18 11:50,PAYMENT RECEIVED,8.88E-06,0,1d6580dcd979951bd600252b741c22a3ea8e605e43168f8452c68915c3ea2bf3,55482.91453
24/10/18 12:56,PAYMENT RECEIVED,0.0001,0,5055759a14bca9bccd7dfd6c287d337efac77a6ff181a073a71342941b0a905a,55482.91463
25/10/18 3:39,PAYMENT RECEIVED,7.77E-06,0,da5409335c27f93976ff10e2004d752e9e5e6d9e232417e28f898ded6a151cfd,55482.91464
28/10/18 4:50,PAYMENT RECEIVED,5.55E-06,0,4e7ad2019bdbdeb61b0bdc473be32a86204aad8de7e5d17f87e6058a9c5f94ea,55482.91465
29/10/18 0:16,PAYMENT RECEIVED,2000,0,cd3dbc87d4a3e506e4d54b1a9fa1f302a22417cd26c2f271293e3ed8cc91f8d7,57482.91465
20/10/18 6:34,PAYMENT RECEIVED,8888,0,23cba99d138757cc135e05b348f84ee4fe1b266378cafae422edb55f89cced12,10129.06877
19/10/18 13:00,PAYMENT RECEIVED,10.65713276,0,955a4f66c7f2a21457db6cd99cbce9da74816326065390e63f8ae72d1da50389,1241.068774
19/10/18 12:33,PAYMENT RECEIVED,40.65777317,0,6cbed03205c811c26d0662b6750f5fb994a90a78fb6321bf4d4dc6541c9959c5,1230.411641
18/10/18 13:19,PAYMENT SENT,0,-0.1,3fca43b8674e439d6b7c662075e2ae14a12054ad3e9581a3c20d4f85f70badb0,0
19/10/18 3:22,PAYMENT RECEIVED,118.7815745,0,2f97cb137ae7d969e93f38c5489b5b3f81df2cb47fa09005f3fd1a3208a65055,118.7815745
19/10/18 4:02,PAYMENT RECEIVED,56.11902672,0,591690fa4902673d6693cf6d5fba332a024422aded74e7a15b8a15d0ece32acd,174.9006013
19/10/18 5:04,PAYMENT RECEIVED,5.54209322,0,78581419cbc34e418a043246260ae1fc56f282a0375a3d955d1ede1c0bfa5c1b,180.4426945
19/10/18 6:14,PAYMENT RECEIVED,63.0996564,0,147edc0ed4d98ce616bb601583c21f5b961197b3623908cb8bf0e7246843c551,243.5423509
19/10/18 6:50,PAYMENT RECEIVED,757.3552811,0,368cf8d0c392d5f17b41adcfb0ebc62eb9ecf284a65d2b20f80d276a48f0eb3a,1000.897632
19/10/18 7:06,PAYMENT RECEIVED,2.51271471,0,39b64cf0ea6a2bb4a218fb45d849a7395c8a79455a5e6805d4d6529de5d62499,1003.410347
19/10/18 7:26,PAYMENT RECEIVED,11.78668382,0,8a395000273e5bd8f6b23d0c912067e1f5476c53ced741d0ea121dca7ee9c76f,1015.197031
19/10/18 7:56,PAYMENT RECEIVED,6.79793734,0,f02ea5670dcafc671ff72489bee5b183c61da1deb0015c827f06bd3be43e803d,1021.994968
19/10/18 8:11,PAYMENT RECEIVED,20.25883841,0,4878611243abfbc8e5139bb5c29c99788e9a24a89246135f382de4e018fd73ca,1042.253806
19/10/18 8:41,PAYMENT RECEIVED,1.01810102,0,914dc050099ddd8502720637a25d49ec2f4d2be8f646321fd105e7d87e798792,1043.271907
19/10/18 9:08,PAYMENT RECEIVED,56.04482011,0,2ffbbb5a66210716f67e120a9c5bc6a3adebf90972271496925ff53f1dafe262,1099.316727
19/10/18 12:17,PAYMENT RECEIVED,90.43714056,0,778859ec93072c3375503ae3298d9d43100833aef6e11727e3972969141014e1,1189.753868
29/10/18 0:25,PAYMENT RECEIVED,196.2397501,0,7ebfda9eeba9d0ef763059c753daab24c7aa0bf7c47253d63f7a756cc78e4072,57679.1544
